        8	2019-10-08 08:54:28	8	0	1	0
        8	2019-10-08 08:54:39	8	0	1	0
        1	2019-10-08 08:58:48	8	0	1	0
        2	2019-10-08 14:10:59	8	0	1	0
        1	2019-10-08 14:15:09	8	1	1	0
        4	2019-10-08 14:45:22	8	0	1	0
       20	2019-10-08 15:18:10	8	1	1	0
        9	2019-10-08 16:00:05	8	1	1	0
        8	2019-10-08 16:00:38	8	1	1	0
        5	2019-10-08 16:32:36	8	0	1	0
        4	2019-10-08 18:29:41	8	1	1	0
        4	2019-10-08 18:56:13	8	0	1	0
        4	2019-10-08 20:51:35	8	1	1	0
        5	2019-10-08 21:15:36	8	0	1	0
        5	2019-10-08 21:15:43	8	1	1	0
        9	2019-10-09 08:28:59	8	0	1	0
        2	2019-10-09 08:53:15	8	0	1	0
        8	2019-10-09 08:54:31	8	0	1	0
        3	2019-10-09 09:41:00	8	0	1	0
        3	2019-10-09 09:41:14	8	1	1	0
        7	2019-10-09 12:19:45	8	0	1	0
        3	2019-10-09 13:09:06	8	1	1	0
        2	2019-10-09 13:39:39	8	0	1	0
        8	2019-10-09 15:00:42	8	1	1	0
        8	2019-10-09 15:00:44	8	1	1	0
        9	2019-10-09 16:00:27	8	1	1	0
        5	2019-10-09 16:30:38	8	0	1	0
        7	2019-10-09 20:42:30	8	1	1	0
        5	2019-10-09 21:11:09	8	1	1	0
        5	2019-10-09 21:11:10	8	1	1	0
        9	2019-10-10 08:30:09	8	0	1	0
        2	2019-10-10 08:52:01	8	0	1	0
        8	2019-10-10 08:56:56	8	0	1	0
        1	2019-10-10 08:58:44	8	0	1	0
        1	2019-10-10 08:58:46	8	0	1	0
        3	2019-10-10 09:02:44	8	0	1	0
        3	2019-10-10 09:02:47	8	0	1	0
        7	2019-10-10 12:27:02	8	0	1	0
        3	2019-10-10 13:01:36	8	1	1	0
        2	2019-10-10 14:02:10	8	0	1	0
        1	2019-10-10 14:10:11	8	1	1	0
        8	2019-10-10 15:04:12	8	1	1	0
        9	2019-10-10 16:05:36	8	1	1	0
        5	2019-10-10 16:29:09	8	0	1	0
        5	2019-10-10 16:29:10	8	0	1	0
        7	2019-10-10 17:01:33	8	1	1	0
        7	2019-10-10 17:33:47	8	0	1	0
        7	2019-10-10 21:05:20	8	1	1	0
        9	2019-10-11 08:29:02	8	0	1	0
        9	2019-10-11 08:29:09	8	0	1	0
        2	2019-10-11 08:48:33	8	0	1	0
        8	2019-10-11 08:57:41	8	0	1	0
        1	2019-10-11 09:00:16	8	0	1	0
        7	2019-10-11 12:02:43	8	0	1	0
        4	2019-10-11 13:45:16	8	0	1	0
        2	2019-10-11 13:57:19	8	0	1	0
        1	2019-10-11 14:08:50	8	1	1	0
        7	2019-10-11 16:09:11	8	1	1	0
        5	2019-10-11 16:25:42	8	0	1	0
        9	2019-10-11 16:42:31	8	1	1	0
        8	2019-10-11 17:26:00	8	1	1	0
        4	2019-10-11 17:59:24	8	1	1	0
        4	2019-10-11 18:28:59	8	0	1	0
        4	2019-10-11 20:53:23	8	1	1	0
        5	2019-10-11 21:09:49	8	1	1	0
        9	2019-10-12 08:29:10	8	0	1	0
        4	2019-10-12 08:45:45	8	0	1	0
        8	2019-10-12 08:56:23	8	0	1	0
        8	2019-10-12 08:56:25	8	0	1	0
        1	2019-10-12 08:58:11	8	0	1	0
        5	2019-10-12 12:56:04	8	0	1	0
        6	2019-10-12 13:02:08	8	0	1	0
        6	2019-10-12 13:02:10	8	0	1	0
        4	2019-10-12 13:04:33	8	1	1	0
        1	2019-10-12 14:09:14	8	1	1	0
        9	2019-10-12 14:59:02	8	1	1	0
        8	2019-10-12 15:32:40	8	0	1	0
        8	2019-10-12 15:32:42	8	0	1	0
        8	2019-10-12 15:32:59	8	1	1	0
        6	2019-10-12 21:07:26	8	1	1	0
        9	2019-10-13 08:28:21	8	0	1	0
        4	2019-10-13 08:45:10	8	0	1	0
        8	2019-10-13 08:53:35	8	0	1	0
        3	2019-10-13 09:06:04	8	0	1	0
        7	2019-10-13 09:06:09	8	0	1	0
        2	2019-10-13 12:46:01	8	0	1	0
        2	2019-10-13 12:46:02	8	0	1	0
        6	2019-10-13 12:58:29	8	0	1	0
        3	2019-10-13 13:06:00	8	1	1	0
        7	2019-10-13 13:11:23	8	1	1	0
        4	2019-10-13 13:11:40	8	1	1	0
        9	2019-10-13 15:03:03	8	1	1	0
        8	2019-10-13 15:32:19	8	1	1	0
        2	2019-10-13 21:06:49	8	0	1	0
        6	2019-10-13 21:08:33	8	1	1	0
        1	2019-10-14 08:56:37	8	0	1	0
       20	2019-10-14 08:58:22	8	0	1	0
        9	2019-10-15 08:44:28	8	0	1	0
        2	2019-10-15 08:50:44	8	0	1	0
        1	2019-10-15 08:59:15	8	0	1	0
        8	2019-10-15 08:59:31	8	0	1	0
        1	2019-10-15 14:05:47	8	1	1	0
        2	2019-10-15 14:23:09	8	0	1	0
        9	2019-10-15 15:05:18	8	1	1	0
        8	2019-10-15 15:32:38	8	0	1	0
        8	2019-10-15 15:32:55	8	1	1	0
        1	2019-10-15 15:58:16	8	0	1	0
        7	2019-10-15 16:34:24	8	0	1	0
        1	2019-10-15 17:12:55	8	1	1	0
        7	2019-10-15 20:51:28	8	0	1	0
        7	2019-10-15 20:51:32	8	1	1	0
        9	2019-10-16 08:29:23	8	0	1	0
        2	2019-10-16 08:49:16	8	0	1	0
        8	2019-10-16 08:53:24	8	0	1	0
        3	2019-10-16 08:59:39	8	0	1	0
        7	2019-10-16 12:23:55	8	0	1	0
        3	2019-10-16 13:02:42	8	1	1	0
        2	2019-10-16 13:59:54	8	0	1	0
        8	2019-10-16 15:37:57	8	1	1	0
        9	2019-10-16 16:29:25	8	0	1	0
        9	2019-10-16 16:29:28	8	0	1	0
        7	2019-10-16 17:06:03	8	1	1	0
        7	2019-10-16 17:23:08	8	0	1	0
        7	2019-10-16 21:13:23	8	1	1	0
        9	2019-10-17 08:29:09	8	0	1	0
        2	2019-10-17 08:54:02	8	0	1	0
        8	2019-10-17 08:55:31	8	0	1	0
        8	2019-10-17 08:55:33	8	0	1	0
        1	2019-10-17 09:01:41	8	0	1	0
        7	2019-10-17 12:28:21	8	0	1	0
        2	2019-10-17 13:55:55	8	0	1	0
        9	2019-10-17 15:00:54	8	1	1	0
        1	2019-10-17 15:09:15	8	1	1	0
        8	2019-10-17 15:34:03	8	0	1	0
        8	2019-10-17 15:34:08	8	1	1	0
        7	2019-10-17 17:24:15	8	1	1	0
        7	2019-10-17 17:59:30	8	0	1	0
        7	2019-10-17 21:11:57	8	1	1	0
        9	2019-10-18 08:29:25	8	0	1	0
        8	2019-10-18 08:50:37	8	0	1	0
        2	2019-10-18 08:51:06	8	0	1	0
        1	2019-10-18 08:59:33	8	0	1	0
        4	2019-10-18 13:45:09	8	0	1	0
        2	2019-10-18 14:00:36	8	0	1	0
        9	2019-10-18 15:00:27	8	1	1	0
        1	2019-10-18 15:14:05	8	1	1	0
        8	2019-10-18 15:32:45	8	1	1	0
        4	2019-10-18 18:09:59	8	1	1	0
        4	2019-10-18 18:29:54	8	0	1	0
        4	2019-10-18 21:06:44	8	1	1	0
        9	2019-10-19 08:28:54	8	0	1	0
        4	2019-10-19 08:45:56	8	0	1	0
        8	2019-10-19 08:56:18	8	0	1	0
        8	2019-10-19 08:56:20	8	0	1	0
        1	2019-10-19 08:58:05	8	0	1	0
        7	2019-10-19 12:00:07	8	0	1	0
        7	2019-10-19 12:00:08	8	0	1	0
        4	2019-10-19 12:55:14	8	1	1	0
        6	2019-10-19 12:58:35	8	0	1	0
        6	2019-10-19 12:58:36	8	0	1	0
        9	2019-10-19 14:59:20	8	1	1	0
        1	2019-10-19 15:10:42	8	1	1	0
        8	2019-10-19 15:32:15	8	0	1	0
        8	2019-10-19 15:32:22	8	1	1	0
        8	2019-10-19 15:32:24	8	1	1	0
        7	2019-10-19 16:04:13	8	1	1	0
        7	2019-10-19 16:22:22	8	1	1	0
        7	2019-10-19 16:22:29	8	4	1	0
       20	2019-10-19 16:35:20	8	0	1	0
        7	2019-10-19 19:13:43	8	1	1	0
        6	2019-10-19 21:08:47	8	1	1	0
        9	2019-10-20 08:28:52	8	0	1	0
        4	2019-10-20 08:44:49	8	0	1	0
        8	2019-10-20 08:53:47	8	0	1	0
        3	2019-10-20 09:04:08	8	0	1	0
        3	2019-10-20 09:04:11	8	0	1	0
        7	2019-10-20 09:06:07	8	0	1	0
        6	2019-10-20 12:48:47	8	0	1	0
        2	2019-10-20 12:55:46	8	0	1	0
        4	2019-10-20 12:59:21	8	0	1	0
        4	2019-10-20 12:59:24	8	1	1	0
        7	2019-10-20 13:05:45	8	1	1	0
        3	2019-10-20 14:02:54	8	1	1	0
        9	2019-10-20 15:00:34	8	1	1	0
        8	2019-10-20 16:33:42	8	1	1	0
        6	2019-10-20 21:11:12	8	1	1	0
        2	2019-10-20 21:13:50	8	0	1	0
        9	2019-10-21 08:28:03	8	0	1	0
        1	2019-10-21 08:58:16	8	0	1	0
        7	2019-10-21 09:37:04	8	0	1	0
        7	2019-10-21 12:48:51	8	1	1	0
        7	2019-10-21 12:49:02	8	4	1	0
       20	2019-10-21 14:53:28	8	0	1	0
        9	2019-10-21 15:00:16	8	1	1	0
        1	2019-10-21 15:08:17	8	1	1	0
        7	2019-10-21 16:12:52	8	1	1	0
       20	2019-10-21 21:25:36	8	1	1	0
       20	2019-10-22 08:35:25	8	0	1	0
        2	2019-10-22 08:49:33	8	0	1	0
        1	2019-10-22 08:55:58	8	0	1	0
        8	2019-10-22 08:58:25	8	0	1	0
       20	2019-10-22 10:07:42	8	0	1	0
       20	2019-10-22 10:08:00	8	1	1	0
       20	2019-10-22 10:08:09	8	4	1	0
       20	2019-10-22 10:08:17	8	5	1	0
       20	2019-10-22 10:13:07	8	0	1	0
        2	2019-10-22 13:58:48	8	0	1	0
        2	2019-10-22 13:58:49	8	0	1	0
        4	2019-10-22 14:42:41	8	0	1	0
        1	2019-10-22 15:17:10	8	0	1	0
        1	2019-10-22 15:17:15	8	1	1	0
        8	2019-10-22 15:33:17	8	1	1	0
       20	2019-10-22 16:25:48	8	0	1	0
        4	2019-10-22 18:28:44	8	1	1	0
        4	2019-10-22 18:57:00	8	0	1	0
        4	2019-10-22 21:09:01	8	1	1	0
        9	2019-10-23 08:30:40	8	0	1	0
        8	2019-10-23 08:52:58	8	0	1	0
        2	2019-10-23 08:53:53	8	0	1	0
        3	2019-10-23 09:02:52	8	0	1	0
        7	2019-10-23 12:27:41	8	0	1	0
        2	2019-10-23 13:58:50	8	0	1	0
        9	2019-10-23 15:01:28	8	1	1	0
        9	2019-10-23 15:01:30	8	1	1	0
        8	2019-10-23 15:37:06	8	0	1	0
        8	2019-10-23 15:37:16	8	1	1	0
        7	2019-10-23 15:55:18	8	1	1	0
        7	2019-10-23 16:22:48	8	0	1	0
        3	2019-10-23 16:30:14	8	1	1	0
        3	2019-10-23 16:30:18	8	1	1	0
        7	2019-10-23 20:54:15	8	1	1	0
        9	2019-10-24 08:29:51	8	0	1	0
        9	2019-10-24 08:29:53	8	0	1	0
        2	2019-10-24 08:49:04	8	0	1	0
        2	2019-10-24 08:49:05	8	0	1	0
        8	2019-10-24 08:53:11	8	0	1	0
        1	2019-10-24 08:57:48	8	0	1	0
        7	2019-10-24 12:28:44	8	0	1	0
        2	2019-10-24 13:50:54	8	0	1	0
        9	2019-10-24 15:00:55	8	1	1	0
        8	2019-10-24 15:34:43	8	1	1	0
        7	2019-10-24 16:06:59	8	1	1	0
        7	2019-10-24 16:34:18	8	1	1	0
        7	2019-10-24 16:34:24	8	4	1	0
        7	2019-10-24 21:24:54	8	1	1	0
        9	2019-10-25 08:30:09	8	0	1	0
        9	2019-10-25 08:30:20	8	0	1	0
        2	2019-10-25 08:51:08	8	0	1	0
        8	2019-10-25 08:54:19	8	0	1	0
        1	2019-10-25 08:59:46	8	0	1	0
        4	2019-10-25 13:46:03	8	0	1	0
        2	2019-10-25 14:05:55	8	0	1	0
        9	2019-10-25 15:07:54	8	1	1	0
        9	2019-10-25 15:07:57	8	1	1	0
        8	2019-10-25 15:35:49	8	1	1	0
        1	2019-10-25 15:41:35	8	1	1	0
        4	2019-10-25 18:10:03	8	1	1	0
        4	2019-10-25 18:37:30	8	0	1	0
        4	2019-10-25 21:07:36	8	1	1	0
        9	2019-10-26 08:30:13	8	0	1	0
        1	2019-10-26 08:55:08	8	0	1	0
        8	2019-10-26 08:55:40	8	0	1	0
        4	2019-10-26 08:56:09	8	0	1	0
       20	2019-10-26 10:13:18	8	0	1	0
        7	2019-10-26 11:42:39	8	0	1	0
        4	2019-10-26 12:53:40	8	1	1	0
        6	2019-10-26 13:28:29	8	0	1	0
        9	2019-10-26 15:00:39	8	1	1	0
        1	2019-10-26 15:07:52	8	1	1	0
        8	2019-10-26 15:33:07	8	1	1	0
        7	2019-10-26 16:00:22	8	1	1	0
        7	2019-10-26 16:00:23	8	1	1	0
        7	2019-10-26 16:31:25	8	0	1	0
        7	2019-10-26 19:10:38	8	1	1	0
        6	2019-10-26 21:15:05	8	1	1	0
        9	2019-10-27 08:29:43	8	0	1	0
        4	2019-10-27 08:51:40	8	0	1	0
        8	2019-10-27 08:54:01	8	0	1	0
        7	2019-10-27 08:58:43	8	0	1	0
        7	2019-10-27 08:58:45	8	0	1	0
        3	2019-10-27 09:02:54	8	0	1	0
        3	2019-10-27 09:02:57	8	0	1	0
        6	2019-10-27 10:57:18	8	0	1	0
        2	2019-10-27 12:52:57	8	0	1	0
        4	2019-10-27 12:55:35	8	1	1	0
        7	2019-10-27 13:09:09	8	1	1	0
        3	2019-10-27 14:04:22	8	1	1	0
        9	2019-10-27 15:00:04	8	1	1	0
        8	2019-10-27 15:33:36	8	1	1	0
        6	2019-10-27 16:04:29	8	1	1	0
        2	2019-10-27 21:21:00	8	0	1	0
        9	2019-10-28 08:29:05	8	0	1	0
        1	2019-10-28 08:55:29	8	0	1	0
        7	2019-10-28 09:06:57	8	0	1	0
        7	2019-10-28 13:36:21	8	0	1	0
        7	2019-10-28 13:36:26	8	1	1	0
        7	2019-10-28 13:49:50	8	0	1	0
        9	2019-10-28 15:00:56	8	1	1	0
       20	2019-10-28 15:01:25	8	1	1	0
        1	2019-10-28 15:05:53	8	1	1	0
        7	2019-10-28 15:17:25	8	1	1	0
        7	2019-10-28 15:17:27	8	1	1	0
       20	2019-10-28 16:23:27	8	0	1	0
       20	2019-10-28 16:42:02	8	0	1	0
       20	2019-10-28 21:10:53	8	1	1	0
        2	2019-10-29 08:51:09	8	0	1	0
        8	2019-10-29 08:52:51	8	0	1	0
        1	2019-10-29 08:59:27	8	0	1	0
        2	2019-10-29 14:01:20	8	0	1	0
        2	2019-10-29 14:01:27	8	0	1	0
        4	2019-10-29 14:32:16	8	0	1	0
        1	2019-10-29 15:08:41	8	1	1	0
        8	2019-10-29 15:34:06	8	1	1	0
        4	2019-10-29 18:06:25	8	0	1	0
        4	2019-10-29 18:06:29	8	1	1	0
        4	2019-10-29 18:28:44	8	0	1	0
        4	2019-10-29 21:09:45	8	1	1	0
        9	2019-10-30 08:29:50	8	0	1	0
        2	2019-10-30 08:52:14	8	0	1	0
        8	2019-10-30 08:53:20	8	0	1	0
        3	2019-10-30 09:06:45	8	0	1	0
        3	2019-10-30 09:06:46	8	0	1	0
        7	2019-10-30 13:27:07	8	0	1	0
        7	2019-10-30 13:27:11	8	0	1	0
        2	2019-10-30 13:55:52	8	0	1	0
        3	2019-10-30 14:39:01	8	1	1	0
        9	2019-10-30 15:00:36	8	1	1	0
        8	2019-10-30 15:32:38	8	1	1	0
        7	2019-10-30 17:26:38	8	1	1	0
        7	2019-10-30 17:56:14	8	0	1	0
        7	2019-10-30 21:18:26	8	1	1	0
        7	2019-10-30 21:19:56	8	1	1	0
        7	2019-10-30 21:19:57	8	1	1	0
        9	2019-10-31 08:29:43	8	0	1	0
        2	2019-10-31 08:50:25	8	0	1	0
        8	2019-10-31 08:54:53	8	0	1	0
        8	2019-10-31 08:55:06	8	0	1	0
        1	2019-10-31 08:57:15	8	0	1	0
        7	2019-10-31 13:33:31	8	0	1	0
        2	2019-10-31 13:52:48	8	0	1	0
        9	2019-10-31 15:01:31	8	1	1	0
        9	2019-10-31 15:01:33	8	1	1	0
        8	2019-10-31 15:32:27	8	1	1	0
        7	2019-10-31 17:36:09	8	1	1	0
        1	2019-10-31 17:54:53	8	1	1	0
        7	2019-10-31 18:01:29	8	0	1	0
        7	2019-10-31 18:01:33	8	0	1	0
        7	2019-10-31 21:24:34	8	1	1	0
        7	2019-10-31 21:24:36	8	1	1	0
        9	2019-11-01 08:28:30	8	0	1	0
        2	2019-11-01 08:52:13	8	0	1	0
        8	2019-11-01 08:57:23	8	0	1	0
        1	2019-11-01 08:58:35	8	0	1	0
        4	2019-11-01 13:42:38	8	0	1	0
        4	2019-11-01 13:42:39	8	0	1	0
        2	2019-11-01 13:56:22	8	0	1	0
        9	2019-11-01 15:00:27	8	1	1	0
        1	2019-11-01 15:05:18	8	1	1	0
        8	2019-11-01 16:36:29	8	1	1	0
        4	2019-11-01 18:00:29	8	1	1	0
        4	2019-11-01 18:26:53	8	0	1	0
        4	2019-11-01 21:10:01	8	1	1	0
        9	2019-11-02 08:29:17	8	0	1	0
        4	2019-11-02 08:45:37	8	0	1	0
        8	2019-11-02 08:53:07	8	0	1	0
        1	2019-11-02 08:57:19	8	0	1	0
       20	2019-11-02 09:25:50	8	0	1	0
        7	2019-11-02 11:33:17	8	0	1	0
        6	2019-11-02 12:55:13	8	0	1	0
        4	2019-11-02 13:03:17	8	1	1	0
       20	2019-11-02 13:40:15	8	0	1	0
        9	2019-11-02 15:02:23	8	1	1	0
        9	2019-11-02 15:02:26	8	1	1	0
        8	2019-11-02 15:35:41	8	1	1	0
        7	2019-11-02 16:06:43	8	1	1	0
        7	2019-11-02 16:29:01	8	1	1	0
        7	2019-11-02 16:29:02	8	1	1	0
        7	2019-11-02 16:35:24	8	0	1	0
        1	2019-11-02 17:52:04	8	1	1	0
        7	2019-11-02 19:02:25	8	1	1	0
        6	2019-11-02 21:03:08	8	1	1	0
        9	2019-11-03 09:29:50	8	0	1	0
        4	2019-11-03 09:45:06	8	0	1	0
        8	2019-11-03 09:52:40	8	0	1	0
        7	2019-11-03 10:01:03	8	0	1	0
        3	2019-11-03 10:04:16	8	0	1	0
        3	2019-11-03 10:04:18	8	0	1	0
        4	2019-11-03 13:52:37	8	1	1	0
        2	2019-11-03 13:57:02	8	0	1	0
        3	2019-11-03 14:04:45	8	0	1	0
        3	2019-11-03 14:04:47	8	0	1	0
        7	2019-11-03 14:11:26	8	1	1	0
        7	2019-11-03 14:11:35	8	1	1	0
        6	2019-11-03 14:38:43	8	0	1	0
        6	2019-11-03 14:38:45	8	0	1	0
        9	2019-11-03 16:00:32	8	1	1	0
        8	2019-11-03 16:38:18	8	1	1	0
        6	2019-11-03 21:51:38	8	1	1	0
        2	2019-11-03 22:08:16	8	0	1	0
        9	2019-11-04 08:29:33	8	0	1	0
        1	2019-11-04 08:57:36	8	0	1	0
        7	2019-11-04 08:59:53	8	0	1	0
        7	2019-11-04 08:59:55	8	0	1	0
        7	2019-11-04 12:51:43	8	1	1	0
        7	2019-11-04 13:23:14	8	0	1	0
        7	2019-11-04 13:23:17	8	0	1	0
       20	2019-11-04 14:47:29	8	0	1	0
        9	2019-11-04 15:00:23	8	1	1	0
        9	2019-11-04 15:00:25	8	1	1	0
        1	2019-11-04 15:04:40	8	1	1	0
        7	2019-11-04 15:41:11	8	1	1	0
       20	2019-11-04 17:52:19	8	0	0	0
       20	2019-11-04 17:52:48	8	0	0	0
       28	2019-11-04 17:53:27	8	0	0	0
       11	2019-11-04 18:08:21	8	0	0	0
       11	2019-11-04 18:08:26	8	0	0	0
       20	2019-11-04 21:06:40	8	0	0	0
        2	2019-11-05 08:52:05	8	0	1	0
        2	2019-11-05 08:53:35	8	0	1	0
        2	2019-11-05 08:53:37	8	0	1	0
        2	2019-11-05 08:53:47	8	0	0	0
        1	2019-11-05 08:56:45	8	0	0	0
        8	2019-11-05 08:59:04	8	0	0	0
        2	2019-11-05 14:19:01	8	0	0	0
        7	2019-11-05 15:03:22	8	0	1	0
        7	2019-11-05 15:03:38	8	0	0	0
        8	2019-11-05 15:33:37	8	1	0	0
        1	2019-11-05 17:40:53	8	0	0	0
        1	2019-11-05 17:42:25	8	1	0	0
        7	2019-11-05 19:52:55	8	1	0	0
        7	2019-11-05 20:05:38	8	0	0	0
        7	2019-11-05 21:11:23	8	1	0	0
        9	2019-11-06 08:28:45	8	0	1	0
        8	2019-11-06 08:53:01	8	0	0	0
        2	2019-11-06 08:53:58	8	0	0	0
        3	2019-11-06 08:59:35	8	0	1	0
        3	2019-11-06 08:59:48	8	0	0	0
        9	2019-11-06 09:00:18	8	0	0	0
        7	2019-11-06 13:38:51	8	0	0	0
        2	2019-11-06 14:00:39	8	0	0	0
        3	2019-11-06 14:00:48	8	0	0	0
        9	2019-11-06 15:07:00	8	0	0	0
        9	2019-11-06 15:07:06	8	1	1	0
        8	2019-11-06 15:34:45	8	1	0	0
        7	2019-11-06 16:58:07	8	1	0	0
        7	2019-11-06 17:19:06	8	4	0	0
        7	2019-11-06 18:07:46	8	1	0	0
        9	2019-11-07 08:28:33	8	0	0	0
        8	2019-11-07 08:49:24	8	0	0	0
        2	2019-11-07 08:54:01	8	0	0	0
        1	2019-11-07 08:55:33	8	0	0	0
        7	2019-11-07 14:04:13	8	0	0	0
        2	2019-11-07 14:10:04	8	0	0	0
        9	2019-11-07 15:00:07	8	0	0	0
        1	2019-11-07 15:08:17	8	1	0	0
        8	2019-11-07 16:01:18	8	1	0	0
        7	2019-11-07 17:46:31	8	1	0	0
        7	2019-11-07 18:06:36	8	0	0	0
        7	2019-11-07 21:19:33	8	1	0	0
        9	2019-11-08 08:29:03	8	0	0	0
        2	2019-11-08 08:51:51	8	0	0	0
        3	2019-11-08 09:05:59	8	0	0	0
        3	2019-11-08 14:05:09	8	0	0	0
        2	2019-11-08 14:15:18	8	0	0	0
       20	2019-11-08 14:45:40	8	0	0	0
        9	2019-11-08 16:01:30	8	0	0	0
       20	2019-11-08 19:07:47	8	0	0	0
       20	2019-11-08 19:25:28	8	0	0	0
       20	2019-11-08 21:09:57	8	0	0	0
        9	2019-11-09 08:28:30	8	0	0	0
        4	2019-11-09 08:43:43	8	0	1	0
        4	2019-11-09 08:43:54	8	0	0	0
        8	2019-11-09 08:52:53	8	0	0	0
        1	2019-11-09 08:57:15	8	0	0	0
        7	2019-11-09 11:45:15	8	4	0	0
       20	2019-11-09 12:37:21	8	0	0	0
        4	2019-11-09 12:55:38	8	1	0	0
        9	2019-11-09 15:59:45	8	0	0	0
        8	2019-11-09 16:04:40	8	1	0	0
        1	2019-11-09 17:41:41	8	1	0	0
        7	2019-11-09 18:38:15	8	1	0	0
        9	2019-11-10 08:28:18	8	0	0	0
        4	2019-11-10 08:44:45	8	0	1	0
        7	2019-11-10 08:49:56	8	0	0	0
        8	2019-11-10 08:53:30	8	0	0	0
        1	2019-11-10 08:57:23	8	0	0	0
        7	2019-11-10 12:04:41	8	1	0	0
        6	2019-11-10 12:32:31	8	0	1	0
        6	2019-11-10 12:32:32	8	0	1	0
        7	2019-11-10 12:35:55	8	0	0	0
        7	2019-11-10 12:49:01	8	1	0	0
        2	2019-11-10 12:55:10	8	0	0	0
        4	2019-11-10 13:07:54	8	1	0	0
        1	2019-11-10 15:13:36	8	0	0	0
        1	2019-11-10 15:13:43	8	1	0	0
        8	2019-11-10 15:33:42	8	1	0	0
        6	2019-11-10 21:08:50	8	1	1	0
        2	2019-11-10 21:11:04	8	0	0	0
        1	2019-11-11 08:58:38	8	0	0	0
        6	2019-11-11 09:52:54	8	0	0	0
        4	2019-11-11 13:41:07	8	0	0	0
       20	2019-11-11 14:24:28	8	0	0	0
        6	2019-11-11 14:36:06	8	1	0	0
       20	2019-11-11 14:36:25	8	1	0	0
        1	2019-11-11 15:07:28	8	1	0	0
       20	2019-11-11 15:14:21	8	0	0	0
        4	2019-11-11 17:26:37	8	1	0	0
        4	2019-11-11 17:53:01	8	0	0	0
        4	2019-11-11 21:09:03	8	1	0	0
       20	2019-11-11 21:15:41	8	0	0	0
        9	2019-11-12 08:29:06	8	0	0	0
        8	2019-11-12 08:52:57	8	0	0	0
        1	2019-11-12 08:56:53	8	0	0	0
        2	2019-11-12 08:59:23	8	0	0	0
        4	2019-11-12 13:42:49	8	0	0	0
        2	2019-11-12 14:01:51	8	0	0	0
        9	2019-11-12 15:30:06	8	0	0	0
        8	2019-11-12 15:30:50	8	1	0	0
        1	2019-11-12 15:32:01	8	1	0	0
        4	2019-11-12 18:28:49	8	1	0	0
        4	2019-11-12 18:51:40	8	0	0	0
        9	2019-11-13 08:36:20	8	0	0	0
        8	2019-11-13 08:53:01	8	0	0	0
        2	2019-11-13 08:54:24	8	0	0	0
        3	2019-11-13 09:03:48	8	0	0	0
        7	2019-11-13 14:00:49	8	0	0	0
        3	2019-11-13 14:04:26	8	0	0	0
        2	2019-11-13 14:14:34	8	0	0	0
        9	2019-11-13 15:00:57	8	0	0	0
        8	2019-11-13 15:32:17	8	1	0	0
        7	2019-11-13 17:59:58	8	1	0	0
        7	2019-11-13 18:14:50	8	0	0	0
        7	2019-11-13 18:16:38	8	1	0	0
        7	2019-11-13 18:30:16	8	1	0	0
        7	2019-11-13 18:30:23	8	4	0	0
        7	2019-11-13 21:14:19	8	1	0	0
        9	2019-11-14 08:29:58	8	0	0	0
        8	2019-11-14 08:53:13	8	0	0	0
        2	2019-11-14 08:54:27	8	0	0	0
        1	2019-11-14 08:56:36	8	0	0	0
        7	2019-11-14 13:55:23	8	0	0	0
